"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"590",2.6,NA,NA,305,"mean",255,410,1,"skew_normal","alkenones","Zhang et al., 2013",403.857191325227,106.134529641227,-1.55138750228874
"591",2.72,NA,NA,317,"mean",266,424,1,"skew_normal","alkenones","Zhang et al., 2013",417.707267065956,108.167642819774,-1.55020150054527
"592",2.94,NA,NA,307,"mean",261,407,1,"skew_normal","alkenones","Zhang et al., 2013",402.256610052425,100.683161298795,-1.59534183407621
"593",3.08,NA,NA,338,"mean",290,444,1,"skew_normal","alkenones","Zhang et al., 2013",439.483624618998,106.533547194091,-1.61533419966174
"594",3.13,NA,NA,318,"mean",265,428,1,"skew_normal","alkenones","Zhang et al., 2013",421.135244893591,111.337347349817,-1.536473565037
"595",3.32,NA,NA,336,"mean",291,437,1,"skew_normal","alkenones","Zhang et al., 2013",433.187350089597,101.32140282536,-1.63600290794227
"596",3.36,NA,NA,321,"mean",278,417,1,"skew_normal","alkenones","Zhang et al., 2013",413.224729009278,96.3636104221326,-1.62923333304689
"597",3.46,NA,NA,339,"mean",299,434,1,"skew_normal","alkenones","Zhang et al., 2013",431.933800653315,94.6943322557093,-1.70832004109563
"598",3.51,NA,NA,393,"mean",340,512,1,"skew_normal","alkenones","Zhang et al., 2013",507.52101112595,119.373616269176,-1.6364793659231
"599",3.52,NA,NA,346,"mean",303,445,1,"skew_normal","alkenones","Zhang et al., 2013",441.993471311176,99.0286080071158,-1.66851276537786
"600",3.67,NA,NA,346,"mean",309,437,1,"skew_normal","alkenones","Zhang et al., 2013",435.859116450509,90.3518565463086,-1.7532778920046
"601",3.85,NA,NA,327,"mean",291,414,1,"skew_normal","alkenones","Zhang et al., 2013",412.51203437866,86.5505251231074,-1.7306672980695
"602",3.99,NA,NA,334,"mean",295,427,1,"skew_normal","alkenones","Zhang et al., 2013",425.078718321294,92.6585774619591,-1.71350693372483
"603",4.11,NA,NA,348,"mean",307,445,1,"skew_normal","alkenones","Zhang et al., 2013",442.788666967086,96.7299691257994,-1.70336924560155
"604",4.45,NA,NA,379,"mean",345,471,1,"skew_normal","alkenones","Zhang et al., 2013",471.94762893057,90.3855987506447,-1.87746602053763
"605",4.78,NA,NA,361,"mean",332,443,1,"skew_normal","alkenones","Zhang et al., 2013",444.622767949511,80.178468239988,-1.93547449322468
"606",7.15,NA,NA,379,"mean",323,500,1,"skew_normal","alkenones","Zhang et al., 2013",494.030107454853,121.91111697039,-1.58759740828172
"607",14.1,NA,NA,341,"mean",311,421,1,"skew_normal","alkenones","Zhang et al., 2013",421.561162688789,78.7216445095906,-1.8583351492939
"608",14.74,NA,NA,430,"mean",388,539,1,"skew_normal","alkenones","Zhang et al., 2013",539.077673335496,107.578955715118,-1.82290073793185
"609",15.84,NA,NA,402,"mean",375,486,1,"skew_normal","alkenones","Zhang et al., 2013",489.229667342842,81.3108075001652,-2.06351481529429
"610",16.82,NA,NA,401,"mean",370,490,1,"skew_normal","alkenones","Zhang et al., 2013",492.041287168359,86.8812082857839,-1.95568111737573
"611",18.26,NA,NA,412,"mean",384,499,1,"skew_normal","alkenones","Zhang et al., 2013",502.32474636617,84.2258796392721,-2.06178453414227
"612",20.3,NA,NA,358,"mean",332,435,1,"skew_normal","alkenones","Zhang et al., 2013",437.24412176103,74.9194782478365,-1.99712400652565
"613",22.94,NA,NA,462,"mean",430,560,1,"skew_normal","alkenones","Zhang et al., 2013",563.48338009634,95.0176870227869,-2.04220485245947
"614",23.48,NA,NA,410,"mean",383,497,1,"skew_normal","alkenones","Zhang et al., 2013",500.888259914693,83.9121659325467,-2.11131514268518
"615",25.3,NA,NA,416,"mean",386,506,1,"skew_normal","alkenones","Zhang et al., 2013",508.847963260353,87.4493953941437,-2.01443201447403
"616",26.57,NA,NA,656,"mean",588,825,1,"skew_normal","alkenones","Zhang et al., 2013",823.330924242729,167.600417134942,-1.76676752473566
"617",27.85,NA,NA,712,"mean",626,914,1,"skew_normal","alkenones","Zhang et al., 2013",908.995600818086,201.601833656405,-1.69411397583959
"618",28.78,NA,NA,730,"mean",662,910,1,"skew_normal","alkenones","Zhang et al., 2013",910.958765511844,177.267079224321,-1.84868511976379
"619",29.21,NA,NA,854,"mean",792,1040,1,"skew_normal","alkenones","Zhang et al., 2013",1045.88579073806,180.72875048123,-2.01443201447403
"620",29.57,NA,NA,972,"mean",905,1179,1,"skew_normal","alkenones","Zhang et al., 2013",1186.69505838898,200.517361253707,-2.05409468377048
"621",29.64,NA,NA,895,"mean",818,1106,1,"skew_normal","alkenones","Zhang et al., 2013",1108.76109056847,207.012902963471,-1.89405607563735
"622",30.62,NA,NA,765,"mean",709,932,1,"skew_normal","alkenones","Zhang et al., 2013",937.092366008443,162.369047777589,-2.00641712724149
"623",31.27,NA,NA,725,"mean",664,894,1,"skew_normal","alkenones","Zhang et al., 2013",896.613635879895,165.609531386944,-1.90851042319243
"624",32.04,NA,NA,743,"mean",688,906,1,"skew_normal","alkenones","Zhang et al., 2013",910.773097466596,158.583931708165,-1.99807244850686
"625",32.58,NA,NA,756,"mean",698,925,1,"skew_normal","alkenones","Zhang et al., 2013",929.382155725154,164.716779209505,-1.97539949132164
"626",32.83,NA,NA,740,"mean",671,923,1,"skew_normal","alkenones","Zhang et al., 2013",924.055875848417,180.183356898364,-1.85120804379239
"627",32.91,NA,NA,723,"mean",654,904,1,"skew_normal","alkenones","Zhang et al., 2013",904.58449021664,178.429463344343,-1.83685922109591
"628",32.97,NA,NA,727,"mean",653,912,1,"skew_normal","alkenones","Zhang et al., 2013",910.447435405699,183.347184964788,-1.77439372442861
"629",33.45,NA,NA,767,"mean",698,950,1,"skew_normal","alkenones","Zhang et al., 2013",951.055875848417,180.183356898364,-1.85120804379239
"630",33.57,NA,NA,671,"mean",612,832,1,"skew_normal","alkenones","Zhang et al., 2013",833.959030526837,158.029555509868,-1.88855069578803
"631",33.69,NA,NA,930,"mean",792,1234,1,"skew_normal","alkenones","Zhang et al., 2013",1220.81965678539,305.615819084209,-1.61219675254789
"632",34.69,NA,NA,1038,"mean",953,1278,1,"skew_normal","alkenones","Zhang et al., 2013",1282.67750954462,234.704878028034,-1.93357264642078
"633",35.29,NA,NA,879,"mean",813,1073,1,"skew_normal","alkenones","Zhang et al., 2013",1078.3678392833,188.907919753608,-1.98708145941534
"634",35.56,NA,NA,919,"mean",825,1155,1,"skew_normal","alkenones","Zhang et al., 2013",1153.26957476648,233.780895583212,-1.77988720893073
"635",35.86,NA,NA,947,"mean",881,1150,1,"skew_normal","alkenones","Zhang et al., 2013",1157.37855907357,196.733972977988,-2.04804146859686
"636",36.09,NA,NA,1132,"mean",1032,1402,1,"skew_normal","alkenones","Zhang et al., 2013",1404.65003430879,265.325042996993,-1.8746105455908
"637",36.48,NA,NA,2622,"mean",2417,3212,1,"skew_normal","alkenones","Zhang et al., 2013",3225.82863301037,575.802670424243,-1.95895699158618
"638",36.81,NA,NA,1247,"mean",1087,1617,1,"skew_normal","alkenones","Zhang et al., 2013",1606.22540079632,369.92218534875,-1.67415177828696
"639",37.1,NA,NA,939,"mean",877,1136,1,"skew_normal","alkenones","Zhang et al., 2013",1144.32084128649,190.279837274855,-2.09218886976223
"640",37.43,NA,NA,1042,"mean",938,1309,1,"skew_normal","alkenones","Zhang et al., 2013",1308.50060044689,263.834559142707,-1.80882921805585
"641",38.55,NA,NA,798,"mean",737,975,1,"skew_normal","alkenones","Zhang et al., 2013",979.441126378082,172.590665631052,-1.96982614521566
"642",38.25,NA,NA,898,"mean",802,1137,1,"skew_normal","alkenones","Zhang et al., 2013",1134.74357738783,236.975089541852,-1.76899572832621
"643",38.62,NA,NA,863,"mean",754,1116,1,"skew_normal","alkenones","Zhang et al., 2013",1108.89675164196,252.840551441777,-1.67890159770441
"644",12.81,NA,NA,283,"mean",261,306,1,"normal","alkenones","Badger et al., 2013a",291.375987023125,23.9642966008144,-0.452082187150968
"645",13.6,NA,NA,271,"mean",250,291,1,"normal","alkenones","Badger et al., 2013a",263.094274749979,21.9116005022291,0.467673042779911
"646",13.64,NA,NA,303,"mean",280,327,1,"normal","alkenones","Badger et al., 2013a",311.605863257458,24.9897194343247,-0.445006999629148
"647",13.65,NA,NA,306,"mean",282,330,1,"normal","alkenones","Badger et al., 2013a",306.074180896313,24.1338660807084,-0.00385236726307649
"648",13.66,NA,NA,305,"mean",282,328,1,"normal","alkenones","Badger et al., 2013a",305.068712638832,23.1282811298579,-0.00372353733290148
"649",13.67,NA,NA,308,"mean",284,331,1,"normal","alkenones","Badger et al., 2013a",299.394136068616,24.9897197596073,0.445007039402335
"650",13.67,NA,NA,289,"mean",267,312,1,"normal","alkenones","Badger et al., 2013a",297.375987023125,23.9642966008144,-0.452082187150971
"651",13.68,NA,NA,261,"mean",241,282,1,"normal","alkenones","Badger et al., 2013a",268.905725250021,21.9116005022291,-0.467673042779912
"652",13.69,NA,NA,294,"mean",272,317,1,"normal","alkenones","Badger et al., 2013a",302.375987023125,23.9642966008144,-0.452082187150973
"653",13.7,NA,NA,271,"mean",249,294,1,"normal","alkenones","Badger et al., 2013a",279.375987023125,23.9642966008144,-0.452082187150971
"654",13.71,NA,NA,301,"mean",279,324,1,"normal","alkenones","Badger et al., 2013a",309.375987023125,23.9642966008143,-0.452082187150965
"655",13.72,NA,NA,292,"mean",271,315,1,"normal","alkenones","Badger et al., 2013a",302.821981461327,24.2224094221155,-0.590175119514034
"656",13.74,NA,NA,305,"mean",283,329,1,"normal","alkenones","Badger et al., 2013a",316.113709617965,25.2600671056001,-0.580215737991607
"657",13.75,NA,NA,305,"mean",279,331,1,"normal","alkenones","Badger et al., 2013a",305.110445422164,26.1451312634766,-0.00529446099872306
"658",13.76,NA,NA,292,"mean",270,315,1,"normal","alkenones","Badger et al., 2013a",300.375987023125,23.9642966008144,-0.452082187150974
"659",13.77,NA,NA,340,"mean",313,368,1,"normal","alkenones","Badger et al., 2013a",349.494659385811,29.0861810335524,-0.420476375768755
"660",13.77,NA,NA,313,"mean",289,336,1,"normal","alkenones","Badger et al., 2013a",304.394136742622,24.9897194342512,0.445006999626139
"661",13.78,NA,NA,313,"mean",286,339,1,"normal","alkenones","Badger et al., 2013a",303.723252835885,28.0627822472388,0.426114204712592
"662",13.79,NA,NA,294,"mean",272,318,1,"normal","alkenones","Badger et al., 2013a",305.113709617964,25.2600671056001,-0.580215737991602
"663",13.79,NA,NA,315,"mean",288,345,1,"normal","alkenones","Badger et al., 2013a",329.878368253512,31.6546889981599,-0.624589127832725
"664",13.8,NA,NA,329,"mean",306,354,1,"normal","alkenones","Badger et al., 2013a",340.401241752568,26.2968003212421,-0.570876290767827
"665",2.81,NA,NA,282,"mean",261,304,1,"normal","alkenones","Badger et al., 2013b",290.14267920267,22.9382728093049,-0.459619228625438
"666",2.85,NA,NA,294,"mean",269,320,1,"normal","alkenones","Badger et al., 2013b",303.056076204943,27.0389265421745,-0.432060780420669
"667",2.86,NA,NA,288,"mean",269,307,1,"normal","alkenones","Badger et al., 2013b",288.087147803354,19.1060856912402,-0.00571676695959156
"668",2.9,NA,NA,270,"mean",252,288,1,"normal","alkenones","Badger et al., 2013b",270.123639300148,18.1007360456479,-0.00856115097577505
"669",2.92,NA,NA,278,"mean",260,297,1,"normal","alkenones","Badger et al., 2013b",285.419893349272,19.8560873170961,-0.485601879390981
"670",2.93,NA,NA,270,"mean",252,288,1,"normal","alkenones","Badger et al., 2013b",270.069527117817,18.100447545393,-0.00481425096970739
"671",2.94,NA,NA,307,"mean",285,330,1,"normal","alkenones","Badger et al., 2013b",315.375987023125,23.9642966008144,-0.452082187150968
"672",2.98,NA,NA,258,"mean",242,275,1,"normal","alkenones","Badger et al., 2013b",264.916198441017,17.7972261266275,-0.506551708796585
"673",3,NA,NA,255,"mean",239,272,1,"normal","alkenones","Badger et al., 2013b",261.916198441017,17.7972261266274,-0.506551708796573
"674",3.02,NA,NA,265,"mean",247,283,1,"normal","alkenones","Badger et al., 2013b",264.938276768242,18.1004192695878,0.00427388628161568
"675",3.03,NA,NA,262,"mean",240,285,1,"normal","alkenones","Badger et al., 2013b",270.375987023125,23.9642966008143,-0.452082187150964
"676",3.07,NA,NA,284,"mean",253,318,1,"normal","alkenones","Badger et al., 2013b",300.085644223399,35.8144589650201,-0.593645212493773
"677",3.09,NA,NA,254,"mean",237,271,1,"normal","alkenones","Badger et al., 2013b",254.061445299706,17.0948514621409,-0.00450491446815711
"678",3.1,NA,NA,275,"mean",255,296,1,"normal","alkenones","Badger et al., 2013b",282.905725250021,21.9116005022291,-0.467673042779905
"679",3.11,NA,NA,271,"mean",253,290,1,"normal","alkenones","Badger et al., 2013b",278.419893349272,19.8560873170961,-0.48560187939099
"680",3.13,NA,NA,272,"mean",254,290,1,"normal","alkenones","Badger et al., 2013b",272.050340074634,18.1003840305953,-0.0034856834307123
"681",3.16,NA,NA,278,"mean",258,298,1,"normal","alkenones","Badger et al., 2013b",278.063408882494,20.1115600200459,-0.00395154431906137
"682",3.18,NA,NA,259,"mean",239,280,1,"normal","alkenones","Badger et al., 2013b",266.905725250021,21.9116005022291,-0.467673042779902
"683",3.19,NA,NA,274,"mean",255,294,1,"normal","alkenones","Badger et al., 2013b",281.664885986252,20.8842258059013,-0.476308316407906
"684",3.2,NA,NA,272,"mean",254,290,1,"normal","alkenones","Badger et al., 2013b",272.048874686986,18.1003800317033,-0.00338421700105186
"685",3.21,NA,NA,267,"mean",245,290,1,"normal","alkenones","Badger et al., 2013b",275.375987023299,23.9642965997791,-0.452082187101034
"686",3.22,NA,NA,265,"mean",246,285,1,"normal","alkenones","Badger et al., 2013b",272.664885986252,20.8842258059012,-0.476308316407902
"687",3.24,NA,NA,273,"mean",253,293,1,"normal","alkenones","Badger et al., 2013b",273.085999806602,20.1116439398408,-0.00535937864840839
"688",3.26,NA,NA,270,"mean",251,290,1,"normal","alkenones","Badger et al., 2013b",277.664885986258,20.8842258059024,-0.476308316408249
"689",3.27,NA,NA,262,"mean",244,280,1,"normal","alkenones","Badger et al., 2013b",262.060805594859,18.1004161318287,-0.00421034669352822
"690",3.28,NA,NA,258,"mean",241,275,1,"normal","alkenones","Badger et al., 2013b",258.053574796991,17.0948250238227,-0.00392788150603912
"691",3.29,NA,NA,276,"mean",257,295,1,"normal","alkenones","Badger et al., 2013b",276.08425593669,19.1060728144994,-0.00552705833712456
"692",120.3,120.4,120.2,972,"mean",699,1388,1,"skew_normal","alkenones","Naafs et al., 2016",1304.47993808681,435.20267716212,-1.137791166951
"693",120.3,120.4,120.2,975,"mean",799,1221,1,"skew_normal","alkenones","Naafs et al., 2016",1157.59166993044,259.193834802191,-1.01822885646222
"694",120.1,120.2,120.1,896,"mean",692,1194,1,"skew_normal","alkenones","Naafs et al., 2016",1126.29067334225,312.910884817225,-1.08018554199284
"695",120.1,120.2,120.1,915,"mean",753,1141,1,"skew_normal","alkenones","Naafs et al., 2016",1082.43106340432,238.153478689266,-1.0154989984291
"696",120.1,120.2,120.1,1437,"mean",934,2289,1,"skew_normal","alkenones","Naafs et al., 2016",2166.23155514236,882.018203658218,-1.27720935251855
"697",120.1,120.2,120.1,1596,"mean",1050,2517,1,"skew_normal","alkenones","Naafs et al., 2016",2382.44080868555,953.865890523457,-1.27182596903567
"698",119.9,120.1,119.8,1255,"mean",952,1716,1,"skew_normal","alkenones","Naafs et al., 2016",1623.0184418599,482.348228817357,-1.13570404735421
"699",119.9,120.1,119.8,1942,"mean",1409,2829,1,"skew_normal","alkenones","Naafs et al., 2016",2693.51744002188,919.948811625177,-1.25427154081717
"700",119.9,120.1,119.8,2187,"mean",1426,3596,1,"skew_normal","alkenones","Naafs et al., 2016",3448.52745724805,1444.61790270765,-1.39142790088643
"701",119.9,120.1,119.8,1845,"mean",1011,3440,1,"skew_normal","alkenones","Naafs et al., 2016",3293.54524734969,1629.41120760031,-1.43265287021545
"702",119.6,119.8,119.3,2058,"mean",1358,3326,1,"skew_normal","alkenones","Naafs et al., 2016",3181.73879925342,1303.20403398215,-1.36349651317216
"703",119.6,119.8,119.3,2005,"mean",1381,3099,1,"skew_normal","alkenones","Naafs et al., 2016",2958.90639278949,1128.38753189113,-1.32163688428378
"704",119.6,119.8,119.3,2005,"mean",1321,3231,1,"skew_normal","alkenones","Naafs et al., 2016",3085.96969699633,1261.49940262554,-1.34998842498457
"705",119.6,119.8,119.3,1746,"mean",1233,2600,1,"skew_normal","alkenones","Naafs et al., 2016",2469.69895253678,885.692518100116,-1.25470322006047
"706",119.6,119.8,119.3,1634,"mean",1009,2731,1,"skew_normal","alkenones","Naafs et al., 2016",2591.08375509266,1131.34276301698,-1.32309794307428
"707",119.1,119.3,119,1379,"mean",1041,1900,1,"skew_normal","alkenones","Naafs et al., 2016",1798.92949240426,544.469539889526,-1.15323013224695
"708",118.9,119,118.8,1904,"mean",1184,3211,1,"skew_normal","alkenones","Naafs et al., 2016",3063.47670788295,1342.97291087214,-1.36620892961835
"709",118.9,119,118.8,762,"mean",588,1014,1,"skew_normal","alkenones","Naafs et al., 2016",955.305318430384,264.796036668779,-1.0682695204503
"710",120.1,120.2,120.1,1117,"mean",779,1594,1,"skew_normal","alkenones","Naafs et al., 2016",1474.36146560099,502.231162602545,-1.03192312282056
"711",120.1,120.2,120.1,1099,"mean",822,1520,1,"skew_normal","alkenones","Naafs et al., 2016",1434.82114368275,440.538107427299,-1.13428773200511
"712",119.9,120.1,119.8,1322,"mean",856,2104,1,"skew_normal","alkenones","Naafs et al., 2016",1987.7779168486,810.344398551059,-1.26511718645987
"713",119.9,120.1,119.8,1894,"mean",1154,3278,1,"skew_normal","alkenones","Naafs et al., 2016",3138.78498410502,1417.39452067888,-1.4042697154927
"714",119.1,119.3,119,1227,"mean",900,1735,1,"skew_normal","alkenones","Naafs et al., 2016",1638.74505428687,530.492893778293,-1.16368394711236
"715",2.1,2.4,1.8,358,"mean",250,590,1,"skew_normal; reported distribution is normal","stomata","van der Burgh et al., 1993 (updated by Kôrschner et al., 1996)",578.126426303129,233.902223611135,-1.58018283573328
"716",5.1,NA,NA,358,"mean",250,590,1,"skew_normal; reported distribution is normal","stomata","van der Burgh et al., 1993 (updated by Kôrschner et al., 1996)",578.126426303129,233.902223611135,-1.58018283573328
"717",7.2,NA,NA,270,"mean",189,446,1,"skew_normal; reported distribution is normal","stomata","van der Burgh et al., 1993 (updated by Kôrschner et al., 1996)",437.624575097795,177.212327836352,-1.59471357571681
"718",8.5,NA,NA,350,"mean",245,578,1,"skew_normal; reported distribution is normal","stomata","van der Burgh et al., 1993 (updated by Kôrschner et al., 1996)",567.103879116878,229.58749137121,-1.59388742404411
"719",10.5,NA,NA,370,"mean",259,611,1,"skew_normal; reported distribution is normal","stomata","van der Burgh et al., 1993 (updated by Kôrschner et al., 1996)",599.473703043567,242.681281186117,-1.59373665313452
"720",2.8,3,2.6,276,"mean",193,455,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 1996",446.061843401988,180.386739058042,-1.58518989781306
"721",3.4,NA,NA,330,"median",315,349,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 1996",342.538050086157,20.123055383573,-0.869876183985561
"722",4,NA,NA,363,"mean",254,598,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 1996",586.242764309998,236.828872701656,-1.58479889822076
"723",4.6,NA,NA,270,"mean",189,446,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 1996",437.624575097795,177.212327836352,-1.59471357571681
"724",168.8,174.1,163.5,879,"mean",586,1172,1,"skew_normal","stomata","Beerling et al., 1998",879.812365306654,294.63400962517,-0.00345565525927879
"725",200.3,201.3,199.3,864,"mean",576,1152,1,"skew_normal","stomata","Beerling et al., 1998",866.137774885912,289.612910715875,-0.00925162306395828
"726",205.4,209.5,201.3,758,"mean",505,1010,1,"skew_normal","stomata","Beerling et al., 1998",718.265232938884,256.924129490071,0.195001644275662
"727",205.4,209.5,201.3,835,"mean",556,1113,1,"skew_normal","stomata","Beerling et al., 1998",792.62020178788,283.169543560473,0.188633108363883
"728",44.5,47.8,41.2,768,"mean",512,1024,1,"skew_normal","stomata","McElwain, 1998",768.250260869807,257.426810419938,-0.00121842657331902
"729",168.8,174.1,163.5,639,"mean",426,852,1,"skew_normal","stomata","McElwain, 1998",639.765575117212,214.188418018978,-0.00447976512510619
"730",285.6,298.9,272.3,354,"mean",236,472,1,"skew_normal","stomata","McElwain, 1998",354.338404137582,118.658096839597,-0.0035743781842703
"731",316.6,318,315.2,261,"mean",174,348,1,"skew_normal","stomata","McElwain, 1998",261.220819915408,87.4851298858843,-0.00316348345936281
"732",400.5,407.6,393.3,2282,"mean",1521,3042,1,"skew_normal","stomata","McElwain, 1998",2199.73875830347,769.098985183491,0.134436937050957
"733",200.7,201.3,200,716,"mean",477,954,1,"skew_normal","stomata","McElwain et al., 1999",677.726979582172,242.789094560028,0.198810107887981
"734",201.3,201.8,200.8,1535,"mean",1023,2046,1,"skew_normal","stomata","McElwain et al., 1999",1471.72177443956,518.170335471905,0.153626771412774
"735",201.6,201.8,201.3,702,"mean",468,936,1,"skew_normal","stomata","McElwain et al., 1999",703.769553676431,235.310732626166,-0.00942534540072508
"736",135.1,139.4,130.8,1448,"mean",965,1931,1,"skew_normal","stomata","Chen et al., 2001",1449.20550064097,485.693256172375,-0.00311076313510275
"737",172.2,174.1,170.3,1894,"mean",1263,2525,1,"skew_normal","stomata","Chen et al., 2001",1896.24409029138,634.520533696578,-0.00443259074017955
"738",187.7,201.3,174.1,735,"mean",490,980,1,"skew_normal","stomata","Chen et al., 2001",735.986983733681,246.367361899499,-0.00502101091089977
"739",44.5,47.8,41.2,965,"mean",643,1286,1,"skew_normal","stomata","Kôrschner et al., 2001",918.419433925481,326.562477742154,0.179687869436814
"740",15.2,16.7,13.7,339,"median",318,559,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",591.460980229088,194.624236940857,-4.08136459637949
"741",15.3,16.8,13.8,341,"median",319,559,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",590.713455002528,193.38051013197,-3.96908045711616
"742",15.3,16.8,13.8,313,"median",308,480,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",507.905803128884,142.274464006378,-6.91507775148074
"743",16.5,18,15,535,"median",402,704,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",647.034186318624,178.972205186713,-0.874939179016934
"744",54.2,54.3,54.1,443,"median",359,623,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",613.646674848967,181.526831459277,-1.5770486802355
"745",54.3,54.4,54.2,327,"median",318,416,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",428.940189708106,78.9569676627045,-3.96500385221828
"746",54.7,54.8,54.6,378,"median",343,579,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",601.976998204991,184.316002613682,-2.97730749520909
"747",55.6,55.7,55.5,479,"median",380,639,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",612.160882695139,166.439931914339,-1.21601333221974
"748",55.9,58.9,52.9,667,"median",475,748,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",479.277479978035,191.424329950916,1.70581615577548
"749",56.1,56.2,56,307,"median",298,321,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",318.357806774183,14.6180617426589,-1.16543404007328
"750",56.1,56.2,56,307,"median",298,321,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",318.357806774183,14.6180617426588,-1.16543404007328
"751",56.1,56.2,56,307,"median",298,321,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",318.357806774183,14.6180617426588,-1.16543404007329
"752",56.1,56.2,56,520,"median",400,673,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",621.919928241157,162.01043833323,-0.880352128210326
"753",56.2,56.3,56.1,304,"median",297,311,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",304.019760897417,7.03903875626984,-0.00351848273664212
"754",56.4,56.5,56.3,313,"median",304,320,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",306.934621472838,9.52720696261128,0.893570384808606
"755",56.5,56.6,56.4,316,"median",305,325,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",309.142549533501,11.6575517870007,0.810711108412352
"756",56.6,56.7,56.5,320,"median",309,335,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",330.854503149824,15.8308356028967,-0.982546016987537
"757",56.7,56.9,56.5,315,"median",306,323,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",310.354837214066,9.50869271425018,0.65242733603887
"758",56.7,56.9,56.5,318,"median",307,328,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",312.73709939894,11.5918778627492,0.600829035947393
"759",56.7,56.9,56.5,318,"median",307,328,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",312.73709939894,11.5918778627492,0.60082903594739
"760",57.2,57.4,57,469,"median",379,631,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",612.131575256174,166.613496563629,-1.35540421050646
"761",58.1,58.4,57.8,447,"median",367,623,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",615.298615805226,176.961978181612,-1.61052052970425
"762",59.9,60.8,59,535,"median",416,680,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",624.909064136165,153.669508638318,-0.805453155345992
"763",59.9,60.8,59,574,"median",433,704,1,"skew_normal","stomata","Royer et al., 2001b (updated by Beerling et al., 2009)",510.298236423195,148.258482512478,0.565226231685317
"764",270.6,272.3,268.8,343,"mean",240,566,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",555.137814352732,224.627911375096,-1.5901454214299
"765",270.6,272.3,268.8,266,"mean",186,439,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",430.509406997384,174.286278173633,-1.58864776935747
"766",270.6,272.3,268.8,290,"mean",203,479,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",469.994402692152,190.306119537736,-1.59446435857772
"767",270.6,272.3,268.8,326,"mean",228,538,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",527.618873161849,213.567644721639,-1.58909767524299
"768",270.6,272.3,268.8,342,"mean",239,564,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",552.872913555459,223.735069153206,-1.58443120488676
"769",313.5,319,308,348,"mean",244,574,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",563.252881021607,227.553908947621,-1.59485254240711
"770",313.5,319,308,351,"mean",246,579,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",568.103879116878,229.58749137121,-1.59388742404411
"771",313.5,319,308,336,"mean",235,554,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",543.171364669226,219.668133838425,-1.58624425923959
"772",313.5,319,308,308,"mean",216,508,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",498.513220104849,201.36632259759,-1.5953418340762
"773",313.5,319,308,350,"mean",245,578,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",567.103879116878,229.58749137121,-1.59388742404411
"774",313.5,319,308,366,"mean",256,604,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",592.358515216466,239.755221366283,-1.58931575775031
"775",313.5,319,308,368,"mean",258,607,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",595.622709496969,240.647701102263,-1.59464787743992
